發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2024,1,20240127,053800,A1,桃園市政府警察局,桃園市觀音區濱海路保生段299號前0.0公尺,晴,有照明且開啟,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,3,人,乘客,女,29,未戴安全帽或未繫安全帶(未使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.051834,25.016605
2024,1,20240127,113100,A1,桃園市政府警察局,桃園市中壢區高鐵南路五段北側 / 桃園市中壢區福達路一段,陰,有照明未開啟或故障,市區道路,70,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡3;受傷1,1,小客車(含客、貨兩用),自用,男,27,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右側車身,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.174401,24.972242
2024,1,20240127,113100,A1,桃園市政府警察局,桃園市中壢區高鐵南路五段北側 / 桃園市中壢區福達路一段,陰,有照明未開啟或故障,市區道路,70,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡3;受傷1,2,曳引車,營業用,男,59,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,超速駕駛,否,121.174401,24.972242
2024,1,20240127,113100,A1,桃園市政府警察局,桃園市中壢區高鐵南路五段北側 / 桃園市中壢區福達路一段,陰,有照明未開啟或故障,市區道路,70,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡3;受傷1,3,人,乘客,男,46,繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.174401,24.972242
2024,1,20240127,113100,A1,桃園市政府警察局,桃園市中壢區高鐵南路五段北側 / 桃園市中壢區福達路一段,陰,有照明未開啟或故障,市區道路,70,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡3;受傷1,4,人,乘客,男,36,繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.174401,24.972242
2024,1,20240127,113100,A1,桃園市政府警察局,桃園市中壢區高鐵南路五段北側 / 桃園市中壢區福達路一段,陰,有照明未開啟或故障,市區道路,70,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡3;受傷1,5,人,乘客,男,31,繫安全帶(使用幼童安全椅),非駕駛人,不明,不明,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.174401,24.972242
2024,1,20240130,125800,A1,桃園市政府警察局,桃園市蘆竹區中正路326號前0.0公尺,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,變換車道不當,死亡1;受傷0,1,大貨車,營業用,男,49,繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,汽車,前車頭,,,駕駛者,變換車道不當,否,121.291652,25.048342
2024,1,20240130,125800,A1,桃園市政府警察局,桃園市蘆竹區中正路326號前0.0公尺,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,變換車道不當,死亡1;受傷0,2,機車,普通重型,女,58,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,後車尾,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.291652,25.048342
2024,1,20240130,125800,A1,桃園市政府警察局,桃園市蘆竹區中正路326號前0.0公尺,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,變換車道不當,死亡1;受傷0,3,小客車(含客、貨兩用),自用,男,34,繫安全帶(使用幼童安全椅),未使用,車的狀態,靜止(引擎熄火),其他,無撞擊,,,其他,違規(臨時)停車,否,121.291652,25.048342
2024,2,20240201,061727,A1,桃園市政府警察局,桃園市龍潭區中豐路口 / 桃園市龍潭區中豐路口,晴,無照明,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷0,1,人,行人,女,78,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,121.212038,24.883289
2024,2,20240201,061727,A1,桃園市政府警察局,桃園市龍潭區中豐路口 / 桃園市龍潭區中豐路口,晴,無照明,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,女,61,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,車輛未依規定暫停讓行人先行,否,121.212038,24.883289
2024,2,20240202,050705,A1,桃園市政府警察局,桃園市大溪區信義路口 / 桃園市大溪區月眉路口,陰,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,58,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,車輛未依規定暫停讓行人先行,否,121.286206,24.887534
2024,2,20240202,050705,A1,桃園市政府警察局,桃園市大溪區信義路口 / 桃園市大溪區月眉路口,陰,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,2,人,行人,女,61,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.286206,24.887534
2024,2,20240204,191100,A1,桃園市政府警察局,桃園市新屋區中山西路一段口 / 桃園市新屋區中山西路一段口,雨,有照明且開啟,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷1,1,小客車(含客、貨兩用),自用,男,23,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),,,駕駛者,無號誌路口，支線道未讓幹線道先行,否,121.092089,24.971785
2024,2,20240204,191100,A1,桃園市政府警察局,桃園市新屋區中山西路一段口 / 桃園市新屋區中山西路一段口,雨,有照明且開啟,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷1,2,機車,普通重型,男,63,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,121.092089,24.971785
2024,2,20240207,060500,A1,桃園市政府警察局,桃園市龜山區忠義路一段口 / 桃園市龜山區長壽路口,陰,有照明且開啟,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,起步時未注意安全,死亡1;受傷0,1,機車,普通重型,男,78,戴半罩式安全帽,未使用,車的狀態,起步,機車與自行車,右側車身,,,駕駛者,起步時未注意安全,否,121.343987,25.001768
2024,2,20240207,060500,A1,桃園市政府警察局,桃園市龜山區忠義路一段口 / 桃園市龜山區長壽路口,陰,有照明且開啟,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,起步時未注意安全,死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,77,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左側車身,,,其他,其他不當駕車行為,否,121.343987,25.001768
2024,2,20240207,060500,A1,桃園市政府警察局,桃園市龜山區忠義路一段口 / 桃園市龜山區長壽路口,陰,有照明且開啟,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,起步時未注意安全,死亡1;受傷0,3,小客車(含客、貨兩用),自用,男,54,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.343987,25.001768
2024,2,20240208,130800,A1,桃園市政府警察局,桃園市新屋區笨港里台61線南下平面車道與港昇路口(Q113020187;永安所),雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,71,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,闖紅燈直行,否,121.015325,24.969143
2024,2,20240208,130800,A1,桃園市政府警察局,桃園市新屋區笨港里台61線南下平面車道與港昇路口(Q113020187;永安所),雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷0,2,機車,普通重型,男,77,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.015325,24.969143
2024,2,20240210,235250,A1,桃園市政府警察局,桃園市龜山區忠義路二段慢車道往桃園方向(燈桿編號0802723),晴,有照明且開啟,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),窄式快慢車道分隔島(無柵欄),有,車輛本身,撞路樹,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,1,小客車(含客、貨兩用),自用,女,49,不明,不明,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.359074,25.048965
2024,2,20240210,235250,A1,桃園市政府警察局,桃園市龜山區忠義路二段慢車道往桃園方向(燈桿編號0802723),晴,有照明且開啟,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),窄式快慢車道分隔島(無柵欄),有,車輛本身,撞路樹,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.359074,25.048965
2024,2,20240210,235250,A1,桃園市政府警察局,桃園市龜山區忠義路二段慢車道往桃園方向(燈桿編號0802723),晴,有照明且開啟,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),窄式快慢車道分隔島(無柵欄),有,車輛本身,撞路樹,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,3,人,乘客,男,1,不明,非駕駛人,人的狀態,其他,其他,無撞擊,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.359074,25.048965
2024,2,20240211,031300,A1,桃園市政府警察局,桃園市桃園區介壽路393號前0.0公尺,陰,有照明且開啟,市區道路,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞號誌、標誌桿,駕駛者,酒醉(後)駕駛,死亡1;受傷1,1,機車,普通重型,男,35,不明,不明,車的狀態,向右變換車道,機車與自行車,前車頭,,,駕駛者,酒醉(後)駕駛,否,121.304570,24.979486
2024,2,20240211,031300,A1,桃園市政府警察局,桃園市桃園區介壽路393號前0.0公尺,陰,有照明且開啟,市區道路,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞號誌、標誌桿,駕駛者,酒醉(後)駕駛,死亡1;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.304570,24.979486
2024,2,20240211,031300,A1,桃園市政府警察局,桃園市桃園區介壽路393號前0.0公尺,陰,有照明且開啟,市區道路,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞號誌、標誌桿,駕駛者,酒醉(後)駕駛,死亡1;受傷1,3,人,乘客,女,39,不明,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.304570,24.979486
2024,2,20240213,204403,A1,桃園市政府警察局,桃園市大園區大觀路231號,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,有,人與車,同向通行中,非駕駛者,其他引起事故之疏失或行為,死亡2;受傷0,1,人,行人,男,76,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,其他引起事故之疏失或行為,否,121.189193,25.065473
2024,2,20240213,204403,A1,桃園市政府警察局,桃園市大園區大觀路231號,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,有,人與車,同向通行中,非駕駛者,其他引起事故之疏失或行為,死亡2;受傷0,2,機車,普通重型,男,44,戴非半罩式安全帽,未使用,車的狀態,向右變換車道,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.189193,25.065473
2024,2,20240213,204403,A1,桃園市政府警察局,桃園市大園區大觀路231號,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,有,人與車,同向通行中,非駕駛者,其他引起事故之疏失或行為,死亡2;受傷0,3,小客車(含客、貨兩用),自用,男,58,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,其他,其他不當駕車行為,否,121.189193,25.065473
2024,2,20240218,225200,A1,桃園市政府警察局,桃園市中壢區中央東路口 / 桃園市中壢區元化路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,63,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,汽車,前車頭,駕駛者,車輛未依規定暫停讓行人先行,否,121.227000,24.956059
2024,2,20240218,225200,A1,桃園市政府警察局,桃園市中壢區中央東路口 / 桃園市中壢區元化路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,2,人,行人,男,58,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,其他,非汽、機及自行車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.227000,24.956059
2024,2,20240221,084241,A1,桃園市政府警察局,桃園市蘆竹區南青路口 / 桃園市蘆竹區富昌街口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,右轉彎未依規定,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,43,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,,,駕駛者,右轉彎未依規定,否,121.263839,25.054488
2024,2,20240221,084241,A1,桃園市政府警察局,桃園市蘆竹區南青路口 / 桃園市蘆竹區富昌街口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,右轉彎未依規定,死亡1;受傷0,2,機車,普通重型,男,39,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,爭(搶)道行駛,否,121.263839,25.054488
2024,2,20240221,084241,A1,桃園市政府警察局,桃園市蘆竹區南青路口 / 桃園市蘆竹區富昌街口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,右轉彎未依規定,死亡1;受傷0,3,機車,普通重型,男,53,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.263839,25.054488
2024,2,20240221,084241,A1,桃園市政府警察局,桃園市蘆竹區南青路口 / 桃園市蘆竹區富昌街口,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,右轉彎未依規定,死亡1;受傷0,4,機車,普通重型,男,31,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,爭(搶)道行駛,否,121.263839,25.054488
2024,2,20240221,173800,A1,桃園市政府警察局,桃園市中壢區月眉一路500巷前0.0公尺附近,晴,有照明未開啟或故障,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,機車,普通重型,男,69,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,酒醉(後)駕駛,否,121.186311,25.011183
2024,2,20240221,173800,A1,桃園市政府警察局,桃園市中壢區月眉一路500巷前0.0公尺附近,晴,有照明未開啟或故障,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.186311,25.011183
2024,2,20240223,074000,A1,桃園市政府警察局,桃園市龜山區自強東路附近 / 桃園市龜山區自強東路附近,陰,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,逆向行駛,死亡1;受傷1,1,機車,普通重型,男,60,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,逆向行駛,否,121.343651,24.995803
2024,2,20240223,074000,A1,桃園市政府警察局,桃園市龜山區自強東路附近 / 桃園市龜山區自強東路附近,陰,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,逆向行駛,死亡1;受傷1,2,機車,普通重型,男,29,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.343651,24.995803
2024,2,20240224,114017,A1,桃園市政府警察局,桃園市平鎮區中豐路南勢一段65號前0.0公尺,陰,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,其他,其他不當駕車行為,死亡1;受傷2,1,小客車(含客、貨兩用),自用,男,21,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,其他,其他不當駕車行為,否,121.212061,24.923239
